tid,mynt,candle,score,beslutning,bekreftet,fg,funding,pris,handling
2026-09-21T20:22:09Z,BCH-USDT,2026-09-21T16:00:00Z,0.059065587121100056,AVVENT,True,70,2.6e-05,268.03,
2026-09-21T20:22:09Z,ONE-USDT,2026-09-21T16:00:00Z,0.7269471918261375,KJØP,True,70,-0.000126,0.005291,
2026-09-21T20:22:09Z,LSK-USDT,2026-09-21T16:00:00Z,0.35235070407110625,KJØP,True,70,,0.3661,
2026-09-21T20:22:10Z,XTZ-USDT,2026-09-21T16:00:00Z,0.36148087930449446,KJØP,True,70,5e-05,0.35,
2026-09-21T20:22:10Z,RENDER-USDT,2026-09-21T16:00:00Z,0.3957495338100406,KJØP,True,70,5e-05,1.84,
2026-09-22T00:28:08Z,BTC-USDT,2026-09-21T20:00:00Z,0.2771110436467419,AVVENT,True,78,4e-05,86412.6,
2026-09-22T00:28:08Z,ETH-USDT,2026-09-21T20:00:00Z,0.34355461333706433,KJØP,True,78,8.3e-05,2772.12,
2026-09-22T00:28:09Z,ZEC-USDT,2026-09-21T20:00:00Z,0.26695416055778265,AVVENT,False,78,0.0001,1469.715,
2026-09-22T00:28:09Z,XMR-USDT,2026-09-21T20:00:00Z,0.4445009960733547,KJØP,True,78,0.000681,591.36,
2026-09-22T00:28:10Z,XRP-USDT,2026-09-21T20:00:00Z,0.2769627051436112,AVVENT,True,78,0.0001,1.53393,
2026-09-22T00:28:10Z,AVAX-USDT,2026-09-21T20:00:00Z,0.4579182949480097,KJØP,True,78,0.0001,11.147,
2026-09-22T00:28:10Z,NEAR-USDT,2026-09-21T20:00:00Z,0.4254798442831121,KJØP,True,78,0.0001,4.2575,
2026-09-22T00:28:11Z,TAO-USDT,2026-09-21T20:00:00Z,0.44277135191817313,KJØP,True,78,5e-05,318.08,
2026-09-22T00:28:11Z,DOT-USDT,2026-09-21T20:00:00Z,0.5559777798188391,KJØP,True,78,6e-05,1.2046,
2026-09-22T00:28:12Z,SUI-USDT,2026-09-21T20:00:00Z,0.4098791406444442,KJØP,True,78,0.0001,1.0503,
