tid,mynt,score,beslutning,bekreftet,ta,nyheter,onchain,fg,funding,pris,handling
2026-09-19T20:26:51Z,BTC-USDT,0.2477,AVVENT,False,0.5231,0.0349,0.1752,71,2.4e-05,81333.6,
2026-09-19T20:26:52Z,ETH-USDT,0.3944,KJØP,False,0.6208,0.0349,0.1752,71,2e-06,2638.02,
2026-09-19T20:26:52Z,XRP-USDT,0.0746,AVVENT,False,0.174,0.0349,0.1752,71,0.0001,1.42981,
2026-09-19T20:26:52Z,SOL-USDT,0.4011,KJØP,False,0.6762,0.0349,0.1752,71,0.0001,111.08,
2026-09-19T20:26:53Z,BNB-USDT,0.381,KJØP,False,0.6454,0.0349,0.1752,71,0.0001,761.99,
2026-09-19T20:26:53Z,DOGE-USDT,-0.189,AVVENT,False,-0.2316,0.0349,0.1752,71,0.0001,0.08903,
2026-09-19T20:26:54Z,ADA-USDT,0.0528,AVVENT,False,0.1404,0.0349,0.1752,71,0.0001,0.2305,
2026-09-19T20:26:54Z,LINK-USDT,0.3233,KJØP,False,0.5567,0.0349,0.1752,71,0.0001,12.5256,
2026-09-19T20:26:55Z,AVAX-USDT,0.1404,AVVENT,False,0.2752,0.0349,0.1752,71,0.0001,9.749,
2026-09-19T20:26:55Z,DOT-USDT,-0.0046,AVVENT,False,0.0522,0.0349,0.1752,71,0.0001,1.129,
2026-09-19T20:26:55Z,LTC-USDT,0.2409,AVVENT,False,0.4299,0.0349,0.1752,71,0.0001,57.91,
2026-09-19T20:26:56Z,UNI-USDT,0.4844,KJØP,False,0.8044,0.0349,0.1752,71,0.0001,8.654,take-profit
2026-09-19T20:26:56Z,CAKE-USDT,0.4328,KJØP,False,0.7021,0.0349,0.1752,71,5e-05,2.383,
2026-09-19T21:20:00Z,BTC-USDT,0.2424,AVVENT,True,0.5133,0.0349,0.1752,71,2.7e-05,81002.8,
2026-09-19T21:20:00Z,ETH-USDT,0.3833,KJØP,True,0.6097,0.0349,0.1752,71,1.5e-05,2624.23,kjøp
2026-09-19T21:20:00Z,XRP-USDT,0.0596,AVVENT,True,0.1509,0.0349,0.1752,71,0.0001,1.41502,
2026-09-19T21:20:01Z,SOL-USDT,0.397,KJØP,True,0.67,0.0349,0.1752,71,0.0001,110.76,kjøp
2026-09-19T21:20:01Z,BNB-USDT,0.3746,KJØP,True,0.6356,0.0349,0.1752,71,0.0001,759.071,kjøp
2026-09-19T21:20:01Z,DOGE-USDT,-0.2404,AVVENT,True,-0.3106,0.0349,0.1752,71,0.0001,0.08778,
2026-09-19T21:20:02Z,ADA-USDT,-0.0043,AVVENT,True,0.0526,0.0349,0.1752,71,0.0001,0.2269,
2026-09-19T21:20:02Z,LINK-USDT,0.3098,KJØP,True,0.5358,0.0349,0.1752,71,0.0001,12.3934,
2026-09-19T21:20:02Z,AVAX-USDT,0.1421,AVVENT,True,0.2779,0.0349,0.1752,71,0.0001,9.697,
2026-09-19T21:20:03Z,DOT-USDT,-0.0863,AVVENT,True,-0.0736,0.0349,0.1752,71,0.0001,1.1027,
2026-09-19T21:20:03Z,LTC-USDT,0.2273,AVVENT,True,0.4089,0.0349,0.1752,71,0.0001,57.42,
2026-09-19T21:20:03Z,UNI-USDT,0.4947,KJØP,True,0.8203,0.0349,0.1752,71,0.0001,8.5441,kjøp
2026-09-19T21:20:04Z,CAKE-USDT,0.4334,KJØP,True,0.703,0.0349,0.1752,71,5e-05,2.384,kjøp
2026-09-19T22:20:08Z,BTC-USDT,0.1375,AVVENT,True,0.1776,0.0349,0.1752,71,2.6e-05,81045.3,
2026-09-19T22:20:09Z,ETH-USDT,0.2867,AVVENT,False,0.363,0.0349,0.1752,71,2.2e-05,2621.48,
2026-09-19T22:20:09Z,XRP-USDT,-0.129,AVVENT,True,-0.1372,0.0349,0.1752,71,0.0001,1.40246,
2026-09-19T22:20:10Z,SOL-USDT,0.4219,KJØP,True,0.5515,0.0349,0.1752,71,0.0001,110.24,
2026-09-19T22:20:10Z,BNB-USDT,0.336,KJØP,True,0.4441,0.0349,0.1752,71,0.0001,758.484,
2026-09-19T22:20:11Z,DOGE-USDT,-0.1025,AVVENT,True,-0.1041,0.0349,0.1752,71,0.0001,0.08693,
2026-09-19T22:20:11Z,ADA-USDT,0.2747,AVVENT,True,0.3675,0.0349,0.1752,71,0.0001,0.2263,
2026-09-19T22:20:12Z,LINK-USDT,0.0896,AVVENT,False,0.1361,0.0349,0.1752,71,0.0001,12.3132,
2026-09-19T22:20:12Z,AVAX-USDT,0.5574,KJØP,False,0.7208,0.0349,0.1752,71,0.0001,9.618,
2026-09-19T22:20:13Z,DOT-USDT,0.552,KJØP,False,0.7141,0.0349,0.1752,71,0.0001,1.1038,
2026-09-19T22:20:13Z,LTC-USDT,0.5592,KJØP,False,0.7231,0.0349,0.1752,71,0.0001,56.96,
2026-09-19T22:20:13Z,UNI-USDT,0.6413,KJØP,True,0.8256,0.0349,0.1752,71,0.0001,8.5008,kjøp
2026-09-19T22:20:14Z,CAKE-USDT,0.5546,KJØP,True,0.7048,0.0349,0.1752,71,5e-05,2.386,kjøp
2026-09-19T23:18:48Z,BTC-USDT,0.1505,AVVENT,True,0.1946,0.0349,0.1752,71,2.5e-05,81262.6,
2026-09-19T23:18:49Z,ETH-USDT,0.31,KJØP,False,0.3923,0.0349,0.1752,71,2.3e-05,2633.79,
2026-09-19T23:18:49Z,XRP-USDT,-0.0874,AVVENT,True,-0.0852,0.0349,0.1752,71,0.0001,1.41438,
2026-09-19T23:18:49Z,SOL-USDT,0.4334,KJØP,True,0.5659,0.0349,0.1752,71,0.0001,110.83,
2026-09-19T23:18:50Z,BNB-USDT,0.3652,KJØP,True,0.4806,0.0349,0.1752,71,0.0001,762.626,
2026-09-19T23:18:50Z,DOGE-USDT,-0.0485,AVVENT,True,-0.0366,0.0349,0.1752,71,0.0001,0.08788,
2026-09-19T23:18:51Z,ADA-USDT,0.3069,KJØP,False,0.4077,0.0349,0.1752,71,0.0001,0.2278,
2026-09-19T23:18:51Z,LINK-USDT,0.1411,AVVENT,True,0.2004,0.0349,0.1752,71,0.0001,12.4321,
2026-09-19T23:18:51Z,AVAX-USDT,0.5596,KJØP,True,0.7236,0.0349,0.1752,71,0.0001,9.928,kjøp
2026-09-19T23:18:52Z,DOT-USDT,0.5776,KJØP,True,0.746,0.0349,0.1752,71,0.0001,1.1237,kjøp
2026-09-19T23:18:52Z,LTC-USDT,0.5948,KJØP,True,0.7676,0.0349,0.1752,71,0.0001,57.81,kjøp
2026-09-19T23:18:53Z,UNI-USDT,0.6217,KJØP,True,0.8012,0.0349,0.1752,71,0.0001,8.6743,
2026-09-19T23:18:53Z,CAKE-USDT,0.5657,KJØP,True,0.7167,0.0349,0.1752,71,4.2e-05,2.399,
2026-09-20T00:29:39Z,BTC-USDT,0.168,AVVENT,True,0.2196,0.0349,0.1752,71,3.1e-05,81314.5,
2026-09-20T00:29:40Z,ETH-USDT,0.2966,AVVENT,False,0.3781,0.0349,0.1752,71,3.3e-05,2629.28,
2026-09-20T00:29:40Z,XRP-USDT,-0.1123,AVVENT,True,-0.1163,0.0349,0.1752,71,0.0001,1.40484,
2026-09-20T00:29:40Z,SOL-USDT,0.4694,KJØP,True,0.6108,0.0349,0.1752,71,0.0001,110.82,kjøp
2026-09-20T00:29:41Z,BNB-USDT,0.3553,KJØP,True,0.4674,0.0349,0.1752,71,9.7e-05,761.977,
2026-09-20T00:29:41Z,DOGE-USDT,-0.0405,AVVENT,True,-0.0266,0.0349,0.1752,71,0.0001,0.08761,
2026-09-20T00:29:42Z,ADA-USDT,0.3868,KJØP,True,0.5076,0.0349,0.1752,71,0.0001,0.2287,kjøp
2026-09-20T00:29:42Z,LINK-USDT,0.1804,AVVENT,True,0.2496,0.0349,0.1752,71,0.0001,12.408,
2026-09-20T00:29:42Z,AVAX-USDT,0.5726,KJØP,True,0.7398,0.0349,0.1752,71,0.0001,10.497,
2026-09-20T00:29:43Z,DOT-USDT,0.5868,KJØP,True,0.7576,0.0349,0.1752,71,0.0001,1.1209,
2026-09-20T00:29:43Z,LTC-USDT,0.647,KJØP,True,0.8328,0.0349,0.1752,71,0.0001,58.15,kjøp
2026-09-20T00:29:43Z,UNI-USDT,0.6251,KJØP,True,0.8054,0.0349,0.1752,71,0.0001,8.6474,
2026-09-20T00:29:44Z,CAKE-USDT,0.5532,KJØP,True,0.6875,0.0349,0.1752,71,-1.2e-05,2.405,
2026-09-20T01:19:44Z,BTC-USDT,0.1487,AVVENT,True,0.2089,0.0349,-0.0223,71,3.8e-05,81183.8,
2026-09-20T01:19:44Z,ETH-USDT,0.2865,AVVENT,True,0.3657,0.0349,-0.0223,71,3.4e-05,2624.68,
2026-09-20T01:19:44Z,XRP-USDT,-0.1167,AVVENT,True,-0.1218,0.0349,-0.0223,71,0.0001,1.40358,
2026-09-20T01:19:45Z,SOL-USDT,0.4542,KJØP,True,0.5918,0.0349,-0.0223,71,0.0001,110.53,
2026-09-20T01:19:45Z,BNB-USDT,0.3706,KJØP,True,0.485,0.0349,-0.0223,71,9.1e-05,764.099,
2026-09-20T01:19:46Z,DOGE-USDT,-0.0565,AVVENT,True,-0.0466,0.0349,-0.0223,71,0.0001,0.08733,
2026-09-20T01:19:46Z,ADA-USDT,0.37,KJØP,True,0.4865,0.0349,-0.0223,71,0.0001,0.2279,
2026-09-20T01:19:46Z,LINK-USDT,0.1541,AVVENT,True,0.2167,0.0349,-0.0223,71,0.0001,12.3474,
2026-09-20T01:19:47Z,AVAX-USDT,0.6062,KJØP,True,0.7818,0.0349,-0.0223,71,0.0001,9.967,
2026-09-20T01:19:47Z,DOT-USDT,0.5904,KJØP,True,0.7621,0.0349,-0.0223,71,0.0001,1.1234,
2026-09-20T01:19:47Z,LTC-USDT,0.642,KJØP,True,0.8266,0.0349,-0.0223,71,0.0001,58.0,
2026-09-20T01:19:48Z,UNI-USDT,0.6176,KJØP,True,0.796,0.0349,-0.0223,71,0.0001,8.7848,
2026-09-20T01:19:48Z,CAKE-USDT,0.56,KJØP,True,0.6994,0.0349,-0.0223,71,1e-06,2.42,
2026-09-20T02:21:33Z,BTC-USDT,0.1412,AVVENT,True,0.1992,0.0349,-0.0223,71,3.9e-05,81069.0,
2026-09-20T02:21:34Z,ETH-USDT,0.2709,AVVENT,True,0.3467,0.0349,-0.0223,71,3.6e-05,2617.2,
2026-09-20T02:21:34Z,XRP-USDT,-0.1237,AVVENT,True,-0.1306,0.0349,-0.0223,71,0.0001,1.40152,
2026-09-20T02:21:34Z,SOL-USDT,0.4329,KJØP,True,0.5652,0.0349,-0.0223,71,0.0001,110.09,
2026-09-20T02:21:35Z,BNB-USDT,0.3556,KJØP,True,0.4675,0.0349,-0.0223,71,9.6e-05,761.99,
2026-09-20T02:21:35Z,DOGE-USDT,-0.0628,AVVENT,True,-0.0544,0.0349,-0.0223,71,0.0001,0.08722,
2026-09-20T02:21:36Z,ADA-USDT,0.3721,KJØP,True,0.4892,0.0349,-0.0223,71,0.0001,0.228,
2026-09-20T02:21:36Z,LINK-USDT,0.1415,AVVENT,True,0.2009,0.0349,-0.0223,71,0.0001,12.3158,
2026-09-20T02:21:36Z,AVAX-USDT,0.6436,KJØP,True,0.8286,0.0349,-0.0223,71,0.0001,9.687,kjøp
2026-09-20T02:21:37Z,DOT-USDT,0.5777,KJØP,True,0.7462,0.0349,-0.0223,71,0.0001,1.1145,
2026-09-20T02:21:37Z,LTC-USDT,0.645,KJØP,True,0.8303,0.0349,-0.0223,71,0.0001,58.09,
2026-09-20T02:21:38Z,UNI-USDT,0.6161,KJØP,True,0.7942,0.0349,-0.0223,71,0.0001,8.8273,
2026-09-20T02:21:38Z,CAKE-USDT,0.5455,KJØP,True,0.6859,0.0349,-0.0223,71,2e-05,2.403,
2026-09-20T03:21:51Z,BTC-USDT,0.1037,AVVENT,True,0.1516,0.0349,-0.0223,71,4.8e-05,80498.3,
2026-09-20T03:21:51Z,ETH-USDT,0.2181,AVVENT,True,0.2762,0.0349,-0.0223,71,1.8e-05,2589.27,
2026-09-20T03:21:52Z,XRP-USDT,-0.1864,AVVENT,True,-0.2089,0.0349,-0.0223,71,0.0001,1.38371,
2026-09-20T03:21:52Z,SOL-USDT,0.3734,KJØP,True,0.4908,0.0349,-0.0223,71,0.0001,108.78,trim
2026-09-20T03:21:52Z,BNB-USDT,0.2877,AVVENT,False,0.3837,0.0349,-0.0223,71,0.0001,752.408,
2026-09-20T03:21:53Z,DOGE-USDT,-0.1348,AVVENT,True,-0.1444,0.0349,-0.0223,71,0.0001,0.08596,
2026-09-20T03:21:53Z,ADA-USDT,0.245,AVVENT,False,0.3303,0.0349,-0.0223,71,0.0001,0.2222,
2026-09-20T03:21:54Z,LINK-USDT,0.0518,AVVENT,True,0.0888,0.0349,-0.0223,71,0.0001,12.0928,
2026-09-20T03:21:54Z,AVAX-USDT,0.6527,KJØP,True,0.84,0.0349,-0.0223,71,0.0001,9.601,
2026-09-20T03:21:55Z,DOT-USDT,0.5455,KJØP,True,0.706,0.0349,-0.0223,71,0.0001,1.0914,
2026-09-20T03:21:55Z,LTC-USDT,0.6194,KJØP,True,0.7984,0.0349,-0.0223,71,0.0001,57.32,
2026-09-20T03:21:55Z,UNI-USDT,0.6285,KJØP,True,0.7971,0.0349,-0.0223,71,5e-05,8.7623,
2026-09-20T03:21:56Z,CAKE-USDT,0.4794,KJØP,True,0.6109,0.0349,-0.0223,71,5e-05,2.324,trim
2026-09-20T04:21:54Z,BTC-USDT,0.0944,AVVENT,True,0.1397,0.0349,-0.0223,71,5e-05,80361.4,
2026-09-20T04:21:54Z,ETH-USDT,0.2082,AVVENT,True,0.2581,0.0349,-0.0223,71,-5e-06,2582.06,
2026-09-20T04:21:55Z,XRP-USDT,-0.2004,AVVENT,True,-0.2265,0.0349,-0.0223,71,0.0001,1.37982,
2026-09-20T04:21:55Z,SOL-USDT,0.3702,KJØP,True,0.4868,0.0349,-0.0223,71,0.0001,108.73,
2026-09-20T04:21:56Z,BNB-USDT,0.25,AVVENT,True,0.3366,0.0349,-0.0223,71,0.0001,747.251,
2026-09-20T04:21:56Z,DOGE-USDT,-0.169,AVVENT,True,-0.1872,0.0349,-0.0223,71,0.0001,0.08536,
2026-09-20T04:21:56Z,ADA-USDT,0.2252,AVVENT,True,0.3056,0.0349,-0.0223,71,0.0001,0.2213,
2026-09-20T04:21:57Z,LINK-USDT,0.0207,AVVENT,True,0.0499,0.0349,-0.0223,71,0.0001,12.0206,
2026-09-20T04:21:57Z,AVAX-USDT,0.6549,KJØP,True,0.8427,0.0349,-0.0223,71,0.0001,9.592,
2026-09-20T04:21:58Z,DOT-USDT,0.5327,KJØP,True,0.6899,0.0349,-0.0223,71,0.0001,1.0825,
2026-09-20T04:21:58Z,LTC-USDT,0.5857,KJØP,True,0.7561,0.0349,-0.0223,71,0.0001,56.97,trim
2026-09-20T04:21:58Z,UNI-USDT,0.6207,KJØP,True,0.7983,0.0349,-0.0223,71,9.3e-05,8.7361,
2026-09-20T04:21:59Z,CAKE-USDT,0.4787,KJØP,True,0.6099,0.0349,-0.0223,71,5e-05,2.323,
2026-09-20T05:20:30Z,BTC-USDT,0.1061,AVVENT,True,0.1526,0.0349,-0.0223,71,4e-05,80518.3,
2026-09-20T05:20:30Z,ETH-USDT,0.2007,AVVENT,True,0.2461,0.0349,-0.0223,71,-1.5e-05,2577.67,
2026-09-20T05:20:30Z,XRP-USDT,-0.1976,AVVENT,True,-0.2229,0.0349,-0.0223,71,0.0001,1.38062,
2026-09-20T05:20:31Z,SOL-USDT,0.3757,KJØP,True,0.4937,0.0349,-0.0223,71,0.0001,108.86,
2026-09-20T05:20:31Z,BNB-USDT,0.2581,AVVENT,True,0.3467,0.0349,-0.0223,71,0.0001,748.512,
2026-09-20T05:20:31Z,DOGE-USDT,-0.1707,AVVENT,True,-0.1894,0.0349,-0.0223,71,0.0001,0.08534,
2026-09-20T05:20:32Z,ADA-USDT,0.2121,AVVENT,True,0.2891,0.0349,-0.0223,71,0.0001,0.2207,
2026-09-20T05:20:32Z,LINK-USDT,0.0138,AVVENT,True,0.0413,0.0349,-0.0223,71,0.0001,12.0043,
2026-09-20T05:20:33Z,AVAX-USDT,0.6511,KJØP,True,0.838,0.0349,-0.0223,71,0.0001,9.629,
2026-09-20T05:20:33Z,DOT-USDT,0.5428,KJØP,True,0.7026,0.0349,-0.0223,71,0.0001,1.0896,
2026-09-20T05:20:33Z,LTC-USDT,0.5811,KJØP,True,0.7504,0.0349,-0.0223,71,0.0001,56.93,
2026-09-20T05:20:34Z,UNI-USDT,0.6222,KJØP,True,0.798,0.0349,-0.0223,71,8.5e-05,8.7438,
2026-09-20T05:20:34Z,CAKE-USDT,0.4779,KJØP,True,0.6089,0.0349,-0.0223,71,5e-05,2.322,
2026-09-20T06:25:44Z,BTC-USDT,0.1061,AVVENT,True,0.15,0.0349,-0.0223,71,3e-05,80484.4,
2026-09-20T06:25:44Z,ETH-USDT,0.2065,AVVENT,True,0.2537,0.0349,-0.0223,71,-1.4e-05,2580.3,
2026-09-20T06:25:44Z,XRP-USDT,-0.1892,AVVENT,True,-0.2194,0.0349,-0.0223,71,7.2e-05,1.38142,
2026-09-20T06:25:45Z,SOL-USDT,0.3623,KJØP,True,0.477,0.0349,-0.0223,71,0.0001,108.56,
2026-09-20T06:25:45Z,BNB-USDT,0.2856,AVVENT,True,0.3811,0.0349,-0.0223,71,0.0001,752.351,
2026-09-20T06:25:46Z,DOGE-USDT,-0.173,AVVENT,True,-0.1922,0.0349,-0.0223,71,0.0001,0.08529,
2026-09-20T06:25:46Z,ADA-USDT,0.2143,AVVENT,True,0.2919,0.0349,-0.0223,71,0.0001,0.2208,
2026-09-20T06:25:46Z,LINK-USDT,0.0163,AVVENT,True,0.0445,0.0349,-0.0223,71,0.0001,12.0103,
2026-09-20T06:25:47Z,AVAX-USDT,0.6416,KJØP,True,0.8261,0.0349,-0.0223,71,0.0001,9.703,
2026-09-20T06:25:47Z,DOT-USDT,0.5394,KJØP,True,0.6983,0.0349,-0.0223,71,0.0001,1.0872,
2026-09-20T06:25:48Z,LTC-USDT,0.5884,KJØP,True,0.7596,0.0349,-0.0223,71,0.0001,57.03,
2026-09-20T06:25:49Z,UNI-USDT,0.6191,KJØP,True,0.7937,0.0349,-0.0223,71,8.3e-05,8.8326,trim
2026-09-20T06:25:49Z,CAKE-USDT,0.5224,KJØP,True,0.6645,0.0349,-0.0223,71,5e-05,2.485,
2026-09-20T07:20:44Z,BTC-USDT,0.097,AVVENT,True,0.1368,0.0349,-0.0223,71,2.6e-05,80327.0,
2026-09-20T07:20:44Z,ETH-USDT,0.1951,AVVENT,True,0.2351,0.0349,-0.0223,71,-3.1e-05,2572.93,
2026-09-20T07:20:45Z,XRP-USDT,-0.1763,AVVENT,True,-0.2177,0.0349,-0.0223,71,1.4e-05,1.3818,
2026-09-20T07:20:45Z,SOL-USDT,0.3679,KJØP,True,0.4839,0.0349,-0.0223,71,0.0001,108.69,
2026-09-20T07:20:46Z,BNB-USDT,0.2683,AVVENT,True,0.3594,0.0349,-0.0223,71,0.0001,749.913,
2026-09-20T07:20:46Z,DOGE-USDT,-0.1845,AVVENT,True,-0.2065,0.0349,-0.0223,71,0.0001,0.08511,
2026-09-20T07:20:47Z,ADA-USDT,0.1967,AVVENT,True,0.2699,0.0349,-0.0223,71,0.0001,0.22,
2026-09-20T07:20:47Z,LINK-USDT,0.0058,AVVENT,True,0.0313,0.0349,-0.0223,71,0.0001,11.9844,
2026-09-20T07:20:47Z,AVAX-USDT,0.6372,KJØP,True,0.8206,0.0349,-0.0223,71,0.0001,9.741,
2026-09-20T07:20:48Z,DOT-USDT,0.535,KJØP,True,0.6928,0.0349,-0.0223,71,0.0001,1.0841,
2026-09-20T07:20:48Z,LTC-USDT,0.571,KJØP,True,0.7378,0.0349,-0.0223,71,0.0001,56.83,
2026-09-20T07:20:48Z,UNI-USDT,0.6346,KJØP,True,0.7981,0.0349,-0.0223,71,2.3e-05,8.7346,
2026-09-20T07:20:49Z,CAKE-USDT,0.535,KJØP,True,0.6804,0.0349,-0.0223,71,5e-05,2.397,
2026-09-20T08:22:23Z,BTC-USDT,0.1013,AVVENT,True,0.1439,0.0391,-0.0223,71,3.2e-05,80411.3,
2026-09-20T08:22:23Z,ETH-USDT,0.2084,AVVENT,True,0.2463,0.0391,-0.0223,71,-5.2e-05,2577.36,
2026-09-20T08:22:24Z,XRP-USDT,-0.1745,AVVENT,True,-0.2233,0.0391,-0.0223,71,-1.6e-05,1.38054,
2026-09-20T08:22:24Z,SOL-USDT,0.3556,KJØP,True,0.4683,0.0391,-0.0223,71,0.0001,108.41,
2026-09-20T08:22:25Z,BNB-USDT,0.2646,AVVENT,True,0.3514,0.0391,-0.0223,71,8.7e-05,749.025,
2026-09-20T08:22:25Z,DOGE-USDT,-0.194,AVVENT,True,-0.2186,0.0391,-0.0223,71,0.0001,0.08492,
2026-09-20T08:22:25Z,ADA-USDT,0.1991,AVVENT,True,0.2727,0.0391,-0.0223,71,0.0001,0.2201,
2026-09-20T08:22:26Z,LINK-USDT,0.0077,AVVENT,True,0.0334,0.0391,-0.0223,71,0.0001,11.9871,
2026-09-20T08:22:26Z,AVAX-USDT,0.6572,KJØP,True,0.8371,0.0391,-0.0223,71,6.7e-05,9.636,
2026-09-20T08:22:26Z,DOT-USDT,0.543,KJØP,True,0.7026,0.0391,-0.0223,71,0.0001,1.0896,
2026-09-20T08:22:27Z,LTC-USDT,0.5767,KJØP,True,0.7447,0.0391,-0.0223,71,0.0001,56.88,
2026-09-20T08:22:27Z,UNI-USDT,0.643,KJØP,True,0.8001,0.0391,-0.0223,71,-1e-05,8.701,
2026-09-20T08:22:28Z,CAKE-USDT,0.5291,KJØP,True,0.6727,0.0391,-0.0223,71,5e-05,2.389,
2026-09-20T09:20:52Z,BTC-USDT,0.0945,AVVENT,True,0.1345,0.0336,-0.0223,71,3e-05,80299.9,
2026-09-20T09:20:53Z,ETH-USDT,0.2101,AVVENT,True,0.2455,0.0336,-0.0223,71,-6.5e-05,2577.07,
2026-09-20T09:20:53Z,XRP-USDT,-0.1692,AVVENT,True,-0.2186,0.0336,-0.0223,71,-2.5e-05,1.38151,
2026-09-20T09:20:54Z,SOL-USDT,0.3493,KJØP,True,0.4608,0.0336,-0.0223,71,0.0001,108.28,
2026-09-20T09:20:54Z,BNB-USDT,0.2748,AVVENT,True,0.3586,0.0336,-0.0223,71,6.4e-05,749.648,
2026-09-20T09:20:54Z,DOGE-USDT,-0.1942,AVVENT,True,-0.2186,0.0336,-0.0223,71,0.0001,0.08492,
2026-09-20T09:20:55Z,ADA-USDT,0.1966,AVVENT,True,0.2699,0.0336,-0.0223,71,0.0001,0.22,
2026-09-20T09:20:55Z,LINK-USDT,0.0123,AVVENT,True,0.0395,0.0336,-0.0223,71,0.0001,12.0004,
2026-09-20T09:20:55Z,AVAX-USDT,0.6447,KJØP,True,0.8185,0.0336,-0.0223,71,5.4e-05,9.748,
2026-09-20T09:20:56Z,DOT-USDT,0.552,KJØP,True,0.7141,0.0336,-0.0223,71,0.0001,1.0958,
2026-09-20T09:20:56Z,LTC-USDT,0.5819,KJØP,True,0.7516,0.0336,-0.0223,71,0.0001,56.93,
2026-09-20T09:20:57Z,UNI-USDT,0.6395,KJØP,True,0.7978,0.0336,-0.0223,71,-3e-06,8.7503,
2026-09-20T09:20:57Z,CAKE-USDT,0.5202,KJØP,True,0.6618,0.0336,-0.0223,71,5e-05,2.479,
2026-09-20T10:20:35Z,BTC-USDT,0.0965,AVVENT,True,0.1394,0.0336,-0.0223,71,3.8e-05,80358.4,
2026-09-20T10:20:35Z,ETH-USDT,0.205,AVVENT,True,0.2412,0.0336,-0.0223,71,-5.7e-05,2575.34,
2026-09-20T10:20:35Z,XRP-USDT,-0.189,AVVENT,True,-0.2411,0.0336,-0.0223,71,-1.6e-05,1.3765,
2026-09-20T10:20:36Z,SOL-USDT,0.3364,KJØP,True,0.4446,0.0336,-0.0223,71,0.0001,108.02,
2026-09-20T10:20:36Z,BNB-USDT,0.2786,AVVENT,True,0.3594,0.0336,-0.0223,71,4.8e-05,749.885,
2026-09-20T10:20:36Z,DOGE-USDT,-0.2154,AVVENT,True,-0.2451,0.0336,-0.0223,71,0.0001,0.08455,
2026-09-20T10:20:37Z,ADA-USDT,0.1724,AVVENT,True,0.2397,0.0336,-0.0223,71,0.0001,0.2189,
2026-09-20T10:20:37Z,LINK-USDT,-0.0021,AVVENT,True,0.0216,0.0336,-0.0223,71,0.0001,11.9666,
2026-09-20T10:20:38Z,AVAX-USDT,0.6406,KJØP,True,0.8127,0.0336,-0.0223,71,5.1e-05,9.786,
2026-09-20T10:20:38Z,DOT-USDT,0.5483,KJØP,True,0.7095,0.0336,-0.0223,71,0.0001,1.0934,
2026-09-20T10:20:38Z,LTC-USDT,0.581,KJØP,True,0.7504,0.0336,-0.0223,71,0.0001,56.93,
2026-09-20T10:20:39Z,UNI-USDT,0.6401,KJØP,True,0.7965,0.0336,-0.0223,71,-1.1e-05,8.7706,
2026-09-20T10:20:39Z,CAKE-USDT,0.5723,KJØP,True,0.727,0.0336,-0.0223,71,5e-05,2.456,kjøp
2026-09-20T11:20:16Z,BTC-USDT,0.0967,AVVENT,True,0.1402,0.0336,-0.0223,71,4e-05,80367.1,
2026-09-20T11:20:16Z,ETH-USDT,0.1959,AVVENT,True,0.2348,0.0336,-0.0223,71,-3.7e-05,2572.8,
2026-09-20T11:20:17Z,XRP-USDT,-0.1911,AVVENT,True,-0.239,0.0336,-0.0223,71,3e-06,1.37699,
2026-09-20T11:20:17Z,SOL-USDT,0.3424,KJØP,True,0.4521,0.0336,-0.0223,71,0.0001,108.1,
2026-09-20T11:20:17Z,BNB-USDT,0.2909,AVVENT,True,0.3666,0.0336,-0.0223,71,1.5e-05,750.796,
2026-09-20T11:20:18Z,DOGE-USDT,-0.2011,AVVENT,True,-0.2272,0.0336,-0.0223,71,0.0001,0.08479,
2026-09-20T11:20:18Z,ADA-USDT,0.201,AVVENT,True,0.2754,0.0336,-0.0223,71,0.0001,0.2202,
2026-09-20T11:20:18Z,LINK-USDT,0.0159,AVVENT,True,0.044,0.0336,-0.0223,71,0.0001,12.0103,
2026-09-20T11:20:19Z,AVAX-USDT,0.6283,KJØP,True,0.7991,0.0336,-0.0223,71,5.8e-05,9.869,
2026-09-20T11:20:19Z,DOT-USDT,0.5482,KJØP,True,0.7094,0.0336,-0.0223,71,0.0001,1.0934,
2026-09-20T11:20:20Z,LTC-USDT,0.5874,KJØP,True,0.7584,0.0336,-0.0223,71,0.0001,57.0,
2026-09-20T11:20:20Z,UNI-USDT,0.6463,KJØP,True,0.7986,0.0336,-0.0223,71,-3.4e-05,8.7443,
2026-09-20T11:20:20Z,CAKE-USDT,0.5178,KJØP,True,0.6589,0.0336,-0.0223,71,5e-05,2.468,trim
2026-09-20T12:25:29Z,BTC-USDT,0.098,AVVENT,True,0.1421,0.0386,-0.0223,71,4.2e-05,80390.4,
2026-09-20T12:25:29Z,ETH-USDT,0.195,AVVENT,True,0.2411,0.0386,-0.0223,71,-6e-06,2575.3,
2026-09-20T12:25:30Z,XRP-USDT,-0.1964,AVVENT,True,-0.2374,0.0386,-0.0223,71,3.7e-05,1.37728,
2026-09-20T12:25:30Z,SOL-USDT,0.3519,KJØP,True,0.4637,0.0386,-0.0223,71,0.0001,108.33,
2026-09-20T12:25:30Z,BNB-USDT,0.3033,KJØP,False,0.377,0.0386,-0.0223,71,-4e-06,751.903,
2026-09-20T12:25:31Z,DOGE-USDT,-0.1906,AVVENT,True,-0.2144,0.0386,-0.0223,71,0.0001,0.08498,
