tid,mynt,candle,score,beslutning,bekreftet,fg,funding,pris,handling
2026-09-22T12:27:16Z,XRP-USDT,2026-09-22T08:00:00Z,0.2890896040600526,AVVENT,True,78,0.0001,1.53677,
2026-09-22T12:27:17Z,AVAX-USDT,2026-09-22T08:00:00Z,0.30156330796692515,KJØP,True,78,0.0001,10.841,
2026-09-22T12:27:17Z,XMR-USDT,2026-09-22T08:00:00Z,0.329378320977775,KJØP,True,78,0.000859,574.46,
2026-09-22T12:27:17Z,TAO-USDT,2026-09-22T08:00:00Z,0.5235551607144336,KJØP,True,78,5e-05,323.6,
2026-09-22T12:27:18Z,NEAR-USDT,2026-09-22T08:00:00Z,0.4276375117748151,KJØP,True,78,0.0001,4.6185,
2026-09-22T12:27:18Z,SUI-USDT,2026-09-22T08:00:00Z,0.4996009781976714,KJØP,True,78,0.0001,1.016,
2026-09-22T12:27:19Z,DOT-USDT,2026-09-22T08:00:00Z,0.4275982159586265,KJØP,True,78,0.0001,1.1608,
2026-09-22T12:27:19Z,UNI-USDT,2026-09-22T08:00:00Z,0.2757233629650397,AVVENT,False,78,0.0001,8.7651,
2026-09-22T12:27:19Z,SOL-USDT,2026-09-22T08:00:00Z,0.4921877203563528,KJØP,True,78,0.0001,117.32,
2026-09-22T12:27:20Z,DOGE-USDT,2026-09-22T08:00:00Z,0.4699395763135921,KJØP,True,78,0.0001,0.09804,
2026-09-22T12:27:20Z,LINK-USDT,2026-09-22T08:00:00Z,0.3348011225625678,KJØP,True,78,0.0001,12.8883,
2026-09-22T12:27:21Z,AAVE-USDT,2026-09-22T08:00:00Z,0.35253595717134295,KJØP,True,78,0.0001,141.884,
2026-09-22T12:27:21Z,ENA-USDT,2026-09-22T08:00:00Z,0.26604200765827674,AVVENT,False,78,5e-05,0.2092,
2026-09-22T12:27:21Z,BNB-USDT,2026-09-22T08:00:00Z,0.40551218364175484,KJØP,True,78,0.0001,786.478,
2026-09-22T12:27:22Z,WIF-USDT,2026-09-22T08:00:00Z,0.3915423855394757,KJØP,True,78,5e-05,0.2654,
2026-09-22T12:27:22Z,SEI-USDT,2026-09-22T08:00:00Z,0.45914522521213225,KJØP,True,78,0.0001,0.06164,
2026-09-22T12:27:22Z,ARB-USDT,2026-09-22T08:00:00Z,0.2702910610006935,AVVENT,False,78,0.0001,0.2176,
2026-09-22T12:27:23Z,PEPE-USDT,2026-09-22T08:00:00Z,0.6360000113208877,KJØP,True,78,0.0001,4.891e-06,
2026-09-22T12:27:23Z,AKE-USDT,2026-09-22T08:00:00Z,0.22600498907058233,AVVENT,True,78,0.000131,0.0533061,
2026-09-22T12:27:24Z,LTC-USDT,2026-09-22T08:00:00Z,0.4581087552522311,KJØP,True,78,0.0001,60.15,
2026-09-22T12:27:24Z,SHIB-USDT,2026-09-22T08:00:00Z,0.42955653469877786,KJØP,True,78,0.0001,5.986e-06,
2026-09-22T12:27:24Z,KCS-USDT,2026-09-22T08:00:00Z,0.1359465249895903,AVVENT,True,78,0.0001,7.381,
2026-09-22T12:27:25Z,TRUMP-USDT,2026-09-22T08:00:00Z,-0.23870657360477515,AVVENT,True,78,-9.8e-05,2.152,
2026-09-22T12:27:25Z,INJ-USDT,2026-09-22T08:00:00Z,0.28734411395858245,AVVENT,True,78,0.0001,7.848,
2026-09-22T12:27:26Z,TRX-USDT,2026-09-22T08:00:00Z,0.0906501707844554,AVVENT,True,78,0.0001,0.3459,
2026-09-22T12:27:26Z,ONDO-USDT,2026-09-22T08:00:00Z,0.34748559078787095,KJØP,True,78,5e-05,0.42825,
2026-09-22T12:27:27Z,HYPE-USDT,2026-09-22T08:00:00Z,0.4138203963961589,KJØP,True,78,8e-06,95.785,
2026-09-22T12:27:27Z,ONE-USDT,2026-09-22T08:00:00Z,0.6620706317465492,KJØP,True,78,-0.001006,0.005446,
2026-09-22T12:27:27Z,ADA-USDT,2026-09-22T08:00:00Z,0.36462159374004316,KJØP,True,78,0.0001,0.2458,
2026-09-22T12:27:28Z,XLM-USDT,2026-09-22T08:00:00Z,0.5063084512162471,KJØP,True,78,0.0001,0.2099,
2026-09-22T12:27:28Z,FIL-USDT,2026-09-22T08:00:00Z,0.44983910688766476,KJØP,True,78,0.0001,0.9934,
2026-09-22T12:27:28Z,B2-USDT,2026-09-22T08:00:00Z,0.29691372703592045,AVVENT,True,78,0.000147,0.5058,
2026-09-22T12:27:29Z,STRK-USDT,2026-09-22T08:00:00Z,0.23921068675677534,AVVENT,True,78,5e-05,0.04225,
2026-09-22T12:27:29Z,BB-USDT,2026-09-22T08:00:00Z,-0.2890167540584216,AVVENT,True,78,5e-05,0.00889,
2026-09-22T12:27:30Z,GRAM-USDT,2026-09-22T08:00:00Z,-0.0022030445915272104,AVVENT,True,78,5e-05,1.418,
2026-09-22T12:27:30Z,VVV-USDT,2026-09-22T08:00:00Z,0.44979035312752935,KJØP,True,78,5e-05,31.85,
2026-09-22T12:27:30Z,FET-USDT,2026-09-22T08:00:00Z,0.5775248168232423,KJØP,True,78,0.0001,0.2125,
2026-09-22T12:27:31Z,AR-USDT,2026-09-22T08:00:00Z,0.24542486580058404,AVVENT,True,78,0.0001,4.396,
2026-09-22T12:27:31Z,HBAR-USDT,2026-09-22T08:00:00Z,0.45573308351868785,KJØP,True,78,0.0001,0.0938,
2026-09-22T12:27:32Z,DASH-USDT,2026-09-22T08:00:00Z,0.4928502055620702,KJØP,True,78,0.0001,59.31,
2026-09-22T12:27:32Z,LSK-USDT,2026-09-22T08:00:00Z,0.24610864520309017,AVVENT,True,78,,0.3401,
2026-09-22T12:27:32Z,SYN-USDT,2026-09-22T08:00:00Z,0.34275574053421864,KJØP,True,78,,0.239,
2026-09-22T12:27:33Z,KAS-USDT,2026-09-22T08:00:00Z,0.5203042171276089,KJØP,True,78,7.7e-05,0.04173,
2026-09-22T12:27:33Z,PUMP-USDT,2026-09-22T08:00:00Z,0.16182174464588,AVVENT,True,78,5e-05,0.004605,
2026-09-22T12:27:34Z,G-USDT,2026-09-22T08:00:00Z,0.30542849010714695,KJØP,True,78,-0.000616,0.00604,
2026-09-22T12:27:34Z,USELESS-USDT,2026-09-22T08:00:00Z,0.6256631392856151,KJØP,True,78,0.000334,0.31346,
2026-09-22T12:27:34Z,BR-USDT,2026-09-22T08:00:00Z,0.2639287575187184,AVVENT,True,78,5e-05,1.1456,
2026-09-22T12:27:35Z,CELR-USDT,2026-09-22T08:00:00Z,0.3266731778285637,KJØP,True,78,-0.006188,0.00313,
2026-09-22T12:27:35Z,XTZ-USDT,2026-09-22T08:00:00Z,0.24866276193139733,AVVENT,True,78,5e-05,0.3367,
2026-09-22T12:27:36Z,WLD-USDT,2026-09-22T08:00:00Z,0.3638901657567811,KJØP,True,78,-5.8e-05,0.4497,
2026-09-22T12:27:36Z,STX-USDT,2026-09-22T08:00:00Z,0.4637899593059622,KJØP,True,78,0.0001,0.3478,
2026-09-22T12:27:36Z,ICP-USDT,2026-09-22T08:00:00Z,0.4280343699152353,KJØP,True,78,0.0001,2.923,
2026-09-22T12:27:37Z,ALGO-USDT,2026-09-22T08:00:00Z,0.41373808409222884,KJØP,True,78,0.0001,0.1096,
2026-09-22T12:27:37Z,BONK-USDT,2026-09-22T08:00:00Z,0.3442869195080317,KJØP,False,78,,3.431e-06,
2026-09-22T12:27:38Z,APT-USDT,2026-09-22T08:00:00Z,0.3534890465478007,KJØP,True,78,0.0001,0.7569,
2026-09-22T12:27:38Z,FARTCOIN-USDT,2026-09-22T08:00:00Z,0.16542535287205634,AVVENT,True,78,0.00018,0.2022,
2026-09-22T12:27:38Z,BDX-USDT,2026-09-22T08:00:00Z,-0.17057851309680927,AVVENT,True,78,-0.000752,0.07604,
2026-09-22T12:27:39Z,BCH-USDT,2026-09-22T08:00:00Z,0.08110768331956004,AVVENT,True,78,2.6e-05,270.03,
2026-09-22T12:27:39Z,RENDER-USDT,2026-09-22T08:00:00Z,0.43266496434456353,KJØP,True,78,5e-05,1.851,
2026-09-22T12:27:40Z,COTI-USDT,2026-09-22T08:00:00Z,-0.07448566746110188,AVVENT,True,78,-0.002811,0.01503,
2026-09-22T12:27:40Z,SPX-USDT,2026-09-22T08:00:00Z,-0.010844417784213141,AVVENT,True,78,5e-05,0.527,
2026-09-22T12:27:40Z,WMTX-USDT,2026-09-22T08:00:00Z,-0.6908830739141859,SELG,True,78,,0.01418,
2026-09-22T12:27:41Z,S-USDT,2026-09-22T08:00:00Z,0.5504434881422914,KJØP,True,78,5e-05,0.04454,
2026-09-22T12:27:41Z,AERO-USDT,2026-09-22T08:00:00Z,0.4555693944119709,KJØP,True,78,5e-05,0.6872,
2026-09-22T12:27:42Z,RAY-USDT,2026-09-22T08:00:00Z,0.4914720146291202,KJØP,True,78,5e-05,1.7936,
2026-09-22T12:27:42Z,CAKE-USDT,2026-09-22T08:00:00Z,0.3927194092767485,KJØP,True,78,5e-05,2.51,
2026-09-22T12:27:42Z,VET-USDT,2026-09-22T08:00:00Z,0.5299005341419479,KJØP,True,78,-2e-05,0.008979,
2026-09-22T12:27:43Z,XDC-USDT,2026-09-22T08:00:00Z,0.3511614121697445,KJØP,True,78,5e-05,0.03074,
2026-09-22T12:27:43Z,ATOM-USDT,2026-09-22T08:00:00Z,0.34238069592857273,KJØP,True,78,-0.000178,1.7431,
2026-09-22T12:27:43Z,PENGU-USDT,2026-09-22T08:00:00Z,0.1768057904637416,AVVENT,True,78,5e-05,0.00917,
2026-09-22T12:27:44Z,ZRO-USDT,2026-09-22T08:00:00Z,0.25971564280872544,AVVENT,True,78,5e-05,1.2042,
2026-09-22T12:27:44Z,POL-USDT,2026-09-22T08:00:00Z,0.18669380794235146,AVVENT,True,78,5e-05,0.1075,
2026-09-22T12:27:45Z,TIA-USDT,2026-09-22T08:00:00Z,0.4324584957292292,KJØP,True,78,-1.8e-05,0.4393,
2026-09-22T12:27:45Z,CRV-USDT,2026-09-22T08:00:00Z,0.22396011099329172,AVVENT,True,78,0.0001,0.3597,
2026-09-22T12:27:45Z,ZBCN-USDT,2026-09-22T08:00:00Z,0.19279137505671545,AVVENT,True,78,,0.0020175,
2026-09-22T12:27:46Z,XPR-USDT,2026-09-22T08:00:00Z,-0.34922769953446986,SELG,True,78,,0.0025739,
2026-09-22T12:27:46Z,SOMI-USDT,2026-09-22T08:00:00Z,0.22559512661544454,AVVENT,True,78,5e-05,0.1864,
2026-09-22T12:27:47Z,AIN-USDT,2026-09-22T08:00:00Z,-0.472559658013824,SELG,True,78,0.000703,0.02279,
2026-09-22T12:27:47Z,JASMY-USDT,2026-09-22T08:00:00Z,-0.1559518165850997,AVVENT,True,78,0.0001,0.00431,
2026-09-22T12:27:47Z,OP-USDT,2026-09-22T08:00:00Z,0.31532153782686817,KJØP,True,78,-6.4e-05,0.1242,
2026-09-22T12:27:48Z,DATA-USDT,2026-09-22T08:00:00Z,0.41642396587347047,KJØP,True,78,5e-05,0.2162,
2026-09-22T12:27:48Z,SIREN-USDT,2026-09-22T08:00:00Z,-0.5817593780410704,SELG,True,78,0.000116,0.03844,
2026-09-22T12:27:49Z,NPC-USDT,2026-09-22T08:00:00Z,0.2699973928956811,AVVENT,False,78,5e-05,0.0229,
2026-09-22T12:27:49Z,SKL-USDT,2026-09-22T08:00:00Z,0.3112175869850501,KJØP,True,78,5e-05,0.00456,
2026-09-22T12:27:49Z,VELVET-USDT,2026-09-22T08:00:00Z,-0.5922552369825007,SELG,True,78,5e-05,0.05812,
2026-09-22T12:27:50Z,VIRTUAL-USDT,2026-09-22T08:00:00Z,0.05944191586738511,AVVENT,True,78,5e-05,0.7255,
2026-09-22T12:27:50Z,PENDLE-USDT,2026-09-22T08:00:00Z,0.19630722425116987,AVVENT,True,78,0.0001,2.4062,
2026-09-22T12:27:51Z,AIOZ-USDT,2026-09-22T08:00:00Z,0.5765657256670887,KJØP,True,78,,0.13324,
2026-09-22T12:27:51Z,ZEN-USDT,2026-09-22T08:00:00Z,0.33515852916760097,KJØP,True,78,-0.000115,7.752,
2026-09-22T12:27:52Z,CFG-USDT,2026-09-22T08:00:00Z,0.08330512005041965,AVVENT,True,78,5e-05,0.1345,
2026-09-22T12:27:52Z,BOME-USDT,2026-09-22T08:00:00Z,0.3050034621589448,KJØP,False,78,5e-05,0.0010511,
2026-09-22T12:27:52Z,ETC-USDT,2026-09-22T08:00:00Z,0.3660538921439123,KJØP,True,78,0.0001,8.6964,
2026-09-22T12:27:53Z,ROSE-USDT,2026-09-22T08:00:00Z,0.3265934933955697,KJØP,True,78,0.0001,0.00746,
2026-09-22T12:27:53Z,COQ-USDT,2026-09-22T08:00:00Z,0.37450711658791863,KJØP,True,78,,1.394e-07,
2026-09-22T12:27:54Z,SAND-USDT,2026-09-22T08:00:00Z,-0.09776242324525919,AVVENT,True,78,-0.000259,0.04157,
2026-09-22T12:27:54Z,RSR-USDT,2026-09-22T08:00:00Z,0.35804136957069427,KJØP,True,78,0.0001,0.001633,
2026-09-22T12:27:54Z,DRIFT-USDT,2026-09-22T08:00:00Z,0.5807434150163935,KJØP,True,78,-0.000155,0.01801,
2026-09-22T16:23:15Z,BTC-USDT,2026-09-22T12:00:00Z,0.3118117184850449,KJØP,True,78,-2.8e-05,86139.1,
2026-09-22T16:23:15Z,ETH-USDT,2026-09-22T12:00:00Z,0.41655359480606624,KJØP,True,78,6.6e-05,2731.8,
2026-09-22T16:23:16Z,ZEC-USDT,2026-09-22T12:00:00Z,0.39512210830396455,KJØP,True,78,0.0001,1539.985,
2026-09-22T16:23:16Z,XRP-USDT,2026-09-22T12:00:00Z,0.27553123946889224,AVVENT,True,78,0.0001,1.55224,
2026-09-22T16:23:16Z,AVAX-USDT,2026-09-22T12:00:00Z,0.32489420315820455,KJØP,True,78,2.3e-05,11.118,
2026-09-22T16:23:17Z,XMR-USDT,2026-09-22T12:00:00Z,0.38513083405937715,KJØP,True,78,0.000283,569.35,
2026-09-22T16:23:17Z,TAO-USDT,2026-09-22T12:00:00Z,0.594134317763215,KJØP,True,78,5e-05,307.58,
2026-09-22T16:23:18Z,NEAR-USDT,2026-09-22T12:00:00Z,0.49126894344577726,KJØP,True,78,0.0001,4.4679,
2026-09-22T16:23:18Z,SUI-USDT,2026-09-22T12:00:00Z,0.46906713775356285,KJØP,True,78,0.0001,0.9976,
2026-09-22T16:23:18Z,DOT-USDT,2026-09-22T12:00:00Z,0.41960472508611996,KJØP,True,78,0.0001,1.1655,
2026-09-22T16:23:19Z,UNI-USDT,2026-09-22T12:00:00Z,0.3608817554826765,KJØP,False,78,0.0001,9.1094,
2026-09-22T16:23:19Z,SOL-USDT,2026-09-22T12:00:00Z,0.4986756340248946,KJØP,True,78,2.4e-05,116.81,
2026-09-22T16:23:19Z,DOGE-USDT,2026-09-22T12:00:00Z,0.38497324984831316,KJØP,True,78,0.0001,0.09887,
2026-09-22T16:23:20Z,LINK-USDT,2026-09-22T12:00:00Z,0.3400085646555851,KJØP,True,78,0.0001,12.9002,
2026-09-22T16:23:20Z,AAVE-USDT,2026-09-22T12:00:00Z,0.36479971159921215,KJØP,True,78,0.0001,142.176,
2026-09-22T16:23:21Z,ENA-USDT,2026-09-22T12:00:00Z,0.2549695314056384,AVVENT,True,78,5e-05,0.2048,
2026-09-22T16:23:21Z,BNB-USDT,2026-09-22T12:00:00Z,0.39668593718045153,KJØP,True,78,0.0001,785.413,
2026-09-22T16:23:21Z,WIF-USDT,2026-09-22T12:00:00Z,0.38647758333057075,KJØP,True,78,5e-05,0.2586,
2026-09-22T16:23:22Z,SEI-USDT,2026-09-22T12:00:00Z,0.4663681296010122,KJØP,True,78,0.0001,0.06101,
2026-09-22T16:23:23Z,ARB-USDT,2026-09-22T12:00:00Z,0.23308065435920738,AVVENT,True,78,0.0001,0.2125,
2026-09-22T16:23:23Z,PEPE-USDT,2026-09-22T12:00:00Z,0.6499452174477214,KJØP,True,78,0.0001,4.807e-06,
2026-09-22T16:23:24Z,AKE-USDT,2026-09-22T12:00:00Z,0.23746271052086904,AVVENT,True,78,6.2e-05,0.0527087,
2026-09-22T16:23:24Z,LTC-USDT,2026-09-22T12:00:00Z,0.462443480488089,KJØP,True,78,0.0001,61.18,
2026-09-22T16:23:24Z,SHIB-USDT,2026-09-22T12:00:00Z,0.4347313592993388,KJØP,True,78,0.0001,5.979e-06,
2026-09-22T16:23:25Z,KCS-USDT,2026-09-22T12:00:00Z,0.09854481191157778,AVVENT,True,78,0.0001,7.376,
2026-09-22T16:23:25Z,TRUMP-USDT,2026-09-22T12:00:00Z,-0.2115637732483234,AVVENT,True,78,5e-05,2.152,
2026-09-22T16:23:26Z,INJ-USDT,2026-09-22T12:00:00Z,0.2597310428394,AVVENT,True,78,0.0001,7.632,
2026-09-22T16:23:26Z,TRX-USDT,2026-09-22T12:00:00Z,0.021280390126990824,AVVENT,True,78,-8.7e-05,0.3408,
2026-09-22T16:23:26Z,ONDO-USDT,2026-09-22T12:00:00Z,0.32399721871153253,KJØP,True,78,5e-05,0.4261,
2026-09-22T16:23:27Z,HYPE-USDT,2026-09-22T12:00:00Z,0.4167594551781343,KJØP,True,78,7e-06,94.7,
2026-09-22T16:23:27Z,ONE-USDT,2026-09-22T12:00:00Z,0.5565238996790587,KJØP,True,78,-1.2e-05,0.005992,
2026-09-22T16:23:28Z,ADA-USDT,2026-09-22T12:00:00Z,0.34730864513090803,KJØP,True,78,0.0001,0.2479,
2026-09-22T16:23:28Z,XLM-USDT,2026-09-22T12:00:00Z,0.508446252476596,KJØP,True,78,0.0001,0.2121,
2026-09-22T16:23:29Z,FIL-USDT,2026-09-22T12:00:00Z,0.47056124582807174,KJØP,True,78,0.0001,1.0044,
2026-09-22T16:23:29Z,B2-USDT,2026-09-22T12:00:00Z,0.35963793037943864,KJØP,False,78,5e-05,0.508,
2026-09-22T16:23:29Z,STRK-USDT,2026-09-22T12:00:00Z,0.22648156437986663,AVVENT,True,78,5e-05,0.04175,
2026-09-22T16:23:30Z,BB-USDT,2026-09-22T12:00:00Z,-0.19613627541522596,AVVENT,True,78,5e-05,0.009076,
2026-09-22T16:23:30Z,GRAM-USDT,2026-09-22T12:00:00Z,0.05944966462273791,AVVENT,True,78,5e-05,1.433,
2026-09-22T16:23:31Z,VVV-USDT,2026-09-22T12:00:00Z,0.4061480989687747,KJØP,True,78,5e-05,31.354,trim
2026-09-22T16:23:31Z,FET-USDT,2026-09-22T12:00:00Z,0.6815085392601756,KJØP,True,78,0.0001,0.2029,
2026-09-22T16:23:32Z,AR-USDT,2026-09-22T12:00:00Z,0.23725514646385581,AVVENT,True,78,0.0001,4.289,
2026-09-22T16:23:32Z,HBAR-USDT,2026-09-22T12:00:00Z,0.44566697760447166,KJØP,True,78,0.0001,0.0956,
2026-09-22T16:23:32Z,DASH-USDT,2026-09-22T12:00:00Z,0.4897390986939424,KJØP,True,78,7.8e-05,59.28,
2026-09-22T16:23:33Z,LSK-USDT,2026-09-22T12:00:00Z,0.23699250373527214,AVVENT,True,78,,0.3303,stop-loss
2026-09-22T16:23:33Z,SYN-USDT,2026-09-22T12:00:00Z,0.29574145368767296,AVVENT,False,78,,0.2332,
2026-09-22T16:23:33Z,KAS-USDT,2026-09-22T12:00:00Z,0.46436076098673296,KJØP,True,78,6.2e-05,0.04132,
2026-09-22T16:23:34Z,PUMP-USDT,2026-09-22T12:00:00Z,-0.039803378142989426,AVVENT,True,78,5e-05,0.004423,
2026-09-22T16:23:34Z,G-USDT,2026-09-22T12:00:00Z,0.272228490106764,AVVENT,False,78,-0.000234,0.00607,
2026-09-22T16:23:35Z,USELESS-USDT,2026-09-22T12:00:00Z,0.6467473298523789,KJØP,True,78,0.000152,0.29399,
2026-09-22T16:23:35Z,BR-USDT,2026-09-22T12:00:00Z,0.2349900418399015,AVVENT,True,78,5e-05,1.05884,
2026-09-22T16:23:36Z,CELR-USDT,2026-09-22T12:00:00Z,0.3240043784865048,KJØP,True,78,-0.003928,0.00308,
2026-09-22T16:23:36Z,XTZ-USDT,2026-09-22T12:00:00Z,0.24739619508096897,AVVENT,True,78,5e-05,0.3347,
2026-09-22T16:23:36Z,WLD-USDT,2026-09-22T12:00:00Z,0.35870872683462235,KJØP,True,78,8e-06,0.4477,
2026-09-22T16:23:37Z,STX-USDT,2026-09-22T12:00:00Z,0.5071103272250888,KJØP,True,78,7.7e-05,0.3393,
2026-09-22T16:23:37Z,ICP-USDT,2026-09-22T12:00:00Z,0.4246273575751188,KJØP,True,78,0.0001,2.925,
2026-09-22T16:23:38Z,ALGO-USDT,2026-09-22T12:00:00Z,0.4004922362464199,KJØP,True,78,0.0001,0.1098,
2026-09-22T16:23:38Z,BONK-USDT,2026-09-22T12:00:00Z,0.2791145817727115,AVVENT,False,78,,3.509e-06,
2026-09-22T16:23:38Z,APT-USDT,2026-09-22T12:00:00Z,0.36274330996666054,KJØP,True,78,0.0001,0.7664,
2026-09-22T16:23:39Z,FARTCOIN-USDT,2026-09-22T12:00:00Z,0.17694583791116333,AVVENT,True,78,0.000174,0.1978,
2026-09-22T16:23:39Z,BDX-USDT,2026-09-22T12:00:00Z,-0.1742980531206395,AVVENT,True,78,-0.000825,0.07593,
2026-09-22T16:23:39Z,BCH-USDT,2026-09-22T12:00:00Z,0.17894507928372122,AVVENT,True,78,0.0001,323.54,
2026-09-22T16:23:40Z,RENDER-USDT,2026-09-22T12:00:00Z,0.41140112304726817,KJØP,True,78,5e-05,1.82,
2026-09-22T16:23:40Z,COTI-USDT,2026-09-22T12:00:00Z,0.06817258895049813,AVVENT,True,78,-0.004189,0.01542,
2026-09-22T16:23:41Z,SPX-USDT,2026-09-22T12:00:00Z,-0.005732949498572934,AVVENT,True,78,5e-05,0.5199,
2026-09-22T16:23:41Z,WMTX-USDT,2026-09-22T12:00:00Z,-0.504647550157167,SELG,True,78,,0.01399,
2026-09-22T16:23:42Z,S-USDT,2026-09-22T12:00:00Z,0.5672940030374324,KJØP,True,78,5e-05,0.04324,
2026-09-22T16:23:42Z,AERO-USDT,2026-09-22T12:00:00Z,0.4298360284744667,KJØP,True,78,5e-05,0.675,
2026-09-22T16:23:42Z,RAY-USDT,2026-09-22T12:00:00Z,0.458398679446317,KJØP,True,78,5e-05,1.7453,
2026-09-22T16:23:43Z,CAKE-USDT,2026-09-22T12:00:00Z,0.38998974974202,KJØP,True,78,5e-05,2.512,
2026-09-22T16:23:43Z,VET-USDT,2026-09-22T12:00:00Z,0.5131147332828483,KJØP,True,78,2.9e-05,0.009046,
2026-09-22T16:23:43Z,XDC-USDT,2026-09-22T12:00:00Z,0.35539175389716937,KJØP,True,78,5e-05,0.03099,
2026-09-22T16:23:44Z,ATOM-USDT,2026-09-22T12:00:00Z,0.3874698273288667,KJØP,True,78,-0.000325,1.7411,
2026-09-22T16:23:44Z,PENGU-USDT,2026-09-22T12:00:00Z,0.18168638983711163,AVVENT,True,78,5e-05,0.008972,
2026-09-22T16:23:45Z,ZRO-USDT,2026-09-22T12:00:00Z,0.30317762057951286,KJØP,False,78,5e-05,1.3334,
2026-09-22T16:23:45Z,POL-USDT,2026-09-22T12:00:00Z,0.1678907060011119,AVVENT,True,78,5e-05,0.1074,
2026-09-22T16:23:45Z,TIA-USDT,2026-09-22T12:00:00Z,0.40807366146115787,KJØP,True,78,-5.2e-05,0.4449,
2026-09-22T16:23:46Z,CRV-USDT,2026-09-22T12:00:00Z,0.0924437463720409,AVVENT,True,78,0.0001,0.3486,
2026-09-22T16:23:46Z,ZBCN-USDT,2026-09-22T12:00:00Z,0.22784981500532964,AVVENT,True,78,,0.0020457,
2026-09-22T16:23:47Z,XPR-USDT,2026-09-22T12:00:00Z,-0.30257498070105043,SELG,True,78,,0.0025996,
2026-09-22T16:23:47Z,SOMI-USDT,2026-09-22T12:00:00Z,0.23476442124557093,AVVENT,True,78,5e-05,0.1901,
2026-09-22T16:23:47Z,AIN-USDT,2026-09-22T12:00:00Z,-0.46625036641664275,SELG,True,78,0.000945,0.02359,
2026-09-22T16:23:48Z,JASMY-USDT,2026-09-22T12:00:00Z,-0.06497213280305607,AVVENT,True,78,0.0001,0.004376,
2026-09-22T16:23:48Z,OP-USDT,2026-09-22T12:00:00Z,0.34197602286555007,KJØP,True,78,0.0001,0.128,
2026-09-22T16:23:48Z,DATA-USDT,2026-09-22T12:00:00Z,0.4546407003100738,KJØP,True,78,5e-05,0.2163,
2026-09-22T16:23:49Z,SIREN-USDT,2026-09-22T12:00:00Z,-0.6288403986972683,SELG,True,78,0.000399,0.03829,
2026-09-22T16:23:49Z,NPC-USDT,2026-09-22T12:00:00Z,0.24324227030155007,AVVENT,True,78,5e-05,0.02289,
2026-09-22T16:23:50Z,SKL-USDT,2026-09-22T12:00:00Z,0.32284416286688544,KJØP,True,78,5e-05,0.00456,
2026-09-22T16:23:50Z,VELVET-USDT,2026-09-22T12:00:00Z,-0.5125472277752005,SELG,True,78,5e-05,0.0617,
2026-09-22T16:23:50Z,VIRTUAL-USDT,2026-09-22T12:00:00Z,0.09878499193600809,AVVENT,True,78,5e-05,0.7212,
2026-09-22T16:23:51Z,PENDLE-USDT,2026-09-22T12:00:00Z,0.20005908593675947,AVVENT,True,78,0.0001,2.4012,
2026-09-22T16:23:52Z,AIOZ-USDT,2026-09-22T12:00:00Z,0.6758371536123473,KJØP,True,78,,0.12399,
2026-09-22T16:23:52Z,ZEN-USDT,2026-09-22T12:00:00Z,0.34030056547179954,KJØP,True,78,-5.9e-05,7.706,
2026-09-22T16:23:53Z,CFG-USDT,2026-09-22T12:00:00Z,0.07657843337619957,AVVENT,True,78,5e-05,0.1331,
2026-09-22T16:23:53Z,BOME-USDT,2026-09-22T12:00:00Z,0.3171501723154709,KJØP,True,78,5e-05,0.0010618,
2026-09-22T16:23:53Z,ETC-USDT,2026-09-22T12:00:00Z,0.3416335580586786,KJØP,True,78,7.7e-05,9.1851,
2026-09-22T16:23:54Z,ROSE-USDT,2026-09-22T12:00:00Z,0.3343266865197854,KJØP,True,78,0.0001,0.00756,
2026-09-22T16:23:54Z,COQ-USDT,2026-09-22T12:00:00Z,0.41391207484970494,KJØP,True,78,,1.465e-07,
2026-09-22T16:23:55Z,SAND-USDT,2026-09-22T12:00:00Z,-0.11869633902068938,AVVENT,True,78,4.2e-05,0.04219,
2026-09-22T16:23:55Z,RSR-USDT,2026-09-22T12:00:00Z,0.43941258468323735,KJØP,True,78,0.0001,0.001707,
2026-09-22T16:23:56Z,DRIFT-USDT,2026-09-22T12:00:00Z,0.5563506037871896,KJØP,True,78,-5.9e-05,0.01814,
2026-09-22T20:21:11Z,BTC-USDT,2026-09-22T16:00:00Z,0.3225803959022907,KJØP,True,78,-9.7e-05,86242.3,
2026-09-22T20:21:12Z,ETH-USDT,2026-09-22T16:00:00Z,0.41602264437840464,KJØP,True,78,5.7e-05,2751.64,
2026-09-22T20:21:12Z,ZEC-USDT,2026-09-22T16:00:00Z,0.38348988634502873,KJØP,True,78,0.0001,1507.182,
2026-09-22T20:21:12Z,XRP-USDT,2026-09-22T16:00:00Z,0.27825329929724923,AVVENT,True,78,0.0001,1.57799,
2026-09-22T20:21:13Z,AVAX-USDT,2026-09-22T16:00:00Z,0.2925304956453888,AVVENT,False,78,4.3e-05,10.941,
2026-09-22T20:21:13Z,XMR-USDT,2026-09-22T16:00:00Z,0.3755013505388183,KJØP,True,78,0.0001,564.39,
2026-09-22T20:21:13Z,TAO-USDT,2026-09-22T16:00:00Z,0.5942245889917157,KJØP,True,78,5e-05,309.1,
2026-09-22T20:21:14Z,NEAR-USDT,2026-09-22T16:00:00Z,0.4279477384838611,KJØP,True,78,0.0001,4.2681,
2026-09-22T20:21:14Z,SUI-USDT,2026-09-22T16:00:00Z,0.43324408617154947,KJØP,True,78,0.0001,1.0043,
